danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,id,uri,track_href,analysis_url,cluster
0.808,0.584,0,-4.469,1,0.034,0.0162,0.504,0.0848,0.798,111.966,255573,4,audio_features,4qM2h3xkzwGJiVv6GgL6w0,spotify:track:4qM2h3xkzwGJiVv6GgL6w0,https://api.spotify.com/v1/tracks/4qM2h3xkzwGJiVv6GgL6w0,https://api.spotify.com/v1/audio-analysis/4qM2h3xkzwGJiVv6GgL6w0,3
0.704,0.571,5,-7.136,1,0.0969,0.0222,0.0,0.101,0.524,141.888,206813,4,audio_features,6JH9yWhgbm0y9iAJhCslNc,spotify:track:6JH9yWhgbm0y9iAJhCslNc,https://api.spotify.com/v1/tracks/6JH9yWhgbm0y9iAJhCslNc,https://api.spotify.com/v1/audio-analysis/6JH9yWhgbm0y9iAJhCslNc,3
0.371,0.692,9,-9.981,0,0.241,0.851,3.79e-06,0.859,0.511,91.188,206773,3,audio_features,07ARfS39HSzPfEWZS8opOs,spotify:track:07ARfS39HSzPfEWZS8opOs,https://api.spotify.com/v1/tracks/07ARfS39HSzPfEWZS8opOs,https://api.spotify.com/v1/audio-analysis/07ARfS39HSzPfEWZS8opOs,2
0.698,0.828,2,-5.248,0,0.0756,0.0229,0.0,0.0836,0.484,124.964,264440,4,audio_features,4HF6gIWAAmdDjzU59Ohd1I,spotify:track:4HF6gIWAAmdDjzU59Ohd1I,https://api.spotify.com/v1/tracks/4HF6gIWAAmdDjzU59Ohd1I,https://api.spotify.com/v1/audio-analysis/4HF6gIWAAmdDjzU59Ohd1I,1
0.659,0.913,6,-8.13,1,0.0577,0.496,0.00103,0.137,0.853,96.972,314645,4,audio_features,4PLQBQmvTsBqH0HqY4Wiew,spotify:track:4PLQBQmvTsBqH0HqY4Wiew,https://api.spotify.com/v1/tracks/4PLQBQmvTsBqH0HqY4Wiew,https://api.spotify.com/v1/audio-analysis/4PLQBQmvTsBqH0HqY4Wiew,3
0.526,0.569,1,-5.786,1,0.0259,0.185,0.0,0.0812,0.357,147.87,234653,4,audio_features,4e4vO6bp5nSdP9G79O3qS6,spotify:track:4e4vO6bp5nSdP9G79O3qS6,https://api.spotify.com/v1/tracks/4e4vO6bp5nSdP9G79O3qS6,https://api.spotify.com/v1/audio-analysis/4e4vO6bp5nSdP9G79O3qS6,9
0.566,0.213,10,-18.476,0,0.121,0.182,0.0,0.0668,0.648,137.711,177627,4,audio_features,2uLJgvSvTs1ES20SIwDRZO,spotify:track:2uLJgvSvTs1ES20SIwDRZO,https://api.spotify.com/v1/tracks/2uLJgvSvTs1ES20SIwDRZO,https://api.spotify.com/v1/audio-analysis/2uLJgvSvTs1ES20SIwDRZO,8
0.191,0.925,7,-6.491,1,0.0796,5.73e-05,0.000146,0.572,0.158,97.06,147000,4,audio_features,3UkOHhu9Bk1AVVwNXJYqyx,spotify:track:3UkOHhu9Bk1AVVwNXJYqyx,https://api.spotify.com/v1/tracks/3UkOHhu9Bk1AVVwNXJYqyx,https://api.spotify.com/v1/audio-analysis/3UkOHhu9Bk1AVVwNXJYqyx,2
0.875,0.388,2,-12.902,1,0.374,0.263,0.029,0.0813,0.357,98.978,268000,4,audio_features,4loFghKZanD7RwJWttlKBX,spotify:track:4loFghKZanD7RwJWttlKBX,https://api.spotify.com/v1/tracks/4loFghKZanD7RwJWttlKBX,https://api.spotify.com/v1/audio-analysis/4loFghKZanD7RwJWttlKBX,0
0.552,0.425,4,-11.437,0,0.0255,0.144,0.208,0.125,0.639,86.865,314653,4,audio_features,6l5Rzt6HhkL89NhWLOGom0,spotify:track:6l5Rzt6HhkL89NhWLOGom0,https://api.spotify.com/v1/tracks/6l5Rzt6HhkL89NhWLOGom0,https://api.spotify.com/v1/audio-analysis/6l5Rzt6HhkL89NhWLOGom0,1
0.257,0.688,11,-7.324,1,0.0339,0.641,0.0622,0.17,0.528,145.47,298827,4,audio_features,5la5PTcDm8oQuzHX9ssVZf,spotify:track:5la5PTcDm8oQuzHX9ssVZf,https://api.spotify.com/v1/tracks/5la5PTcDm8oQuzHX9ssVZf,https://api.spotify.com/v1/audio-analysis/5la5PTcDm8oQuzHX9ssVZf,8
0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,230613,4,audio_features,2JpUkUR0OsOlUUfm6iS8ic,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,0
0.599,0.954,2,-5.46,1,0.152,0.00178,0.000309,0.0713,0.416,109.949,189040,4,audio_features,56JRfoDhC6O36NNGcsAnO8,spotify:track:56JRfoDhC6O36NNGcsAnO8,https://api.spotify.com/v1/tracks/56JRfoDhC6O36NNGcsAnO8,https://api.spotify.com/v1/audio-analysis/56JRfoDhC6O36NNGcsAnO8,3
0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,239413,4,audio_features,7A5CReD6yWe0rrkJym34QI,spotify:track:7A5CReD6yWe0rrkJym34QI,https://api.spotify.com/v1/tracks/7A5CReD6yWe0rrkJym34QI,https://api.spotify.com/v1/audio-analysis/7A5CReD6yWe0rrkJym34QI,9
0.418,0.791,2,-8.72,0,0.0311,0.327,0.0441,0.0886,0.48,143.016,341880,4,audio_features,0SgdOI8fZ5uKygS246eKTo,spotify:track:0SgdOI8fZ5uKygS246eKTo,https://api.spotify.com/v1/tracks/0SgdOI8fZ5uKygS246eKTo,https://api.spotify.com/v1/audio-analysis/0SgdOI8fZ5uKygS246eKTo,1
0.889,0.576,1,-5.189,1,0.0916,0.0498,0.0,0.0941,0.655,80.017,231851,4,audio_features,5GtfrcFGPpZcFhPQ1O9Os2,spotify:track:5GtfrcFGPpZcFhPQ1O9Os2,https://api.spotify.com/v1/tracks/5GtfrcFGPpZcFhPQ1O9Os2,https://api.spotify.com/v1/audio-analysis/5GtfrcFGPpZcFhPQ1O9Os2,3
0.707,0.789,0,-5.694,1,0.0544,0.0956,0.0,0.105,0.961,114.028,179974,4,audio_features,3xgic0mx56Toen4yP9EhCg,spotify:track:3xgic0mx56Toen4yP9EhCg,https://api.spotify.com/v1/tracks/3xgic0mx56Toen4yP9EhCg,https://api.spotify.com/v1/audio-analysis/3xgic0mx56Toen4yP9EhCg,3
0.434,0.814,4,-10.124,0,0.0469,6.67e-05,1.54e-05,0.105,0.491,86.281,265840,4,audio_features,6dLzjw6L43LCSXAYTmZCAc,spotify:track:6dLzjw6L43LCSXAYTmZCAc,https://api.spotify.com/v1/tracks/6dLzjw6L43LCSXAYTmZCAc,https://api.spotify.com/v1/audio-analysis/6dLzjw6L43LCSXAYTmZCAc,1
0.868,0.805,11,-3.218,0,0.178,0.126,0.0,0.096,0.544,143.983,231200,4,audio_features,4mZpHYUrOvvmXCoyLLF7s7,spotify:track:4mZpHYUrOvvmXCoyLLF7s7,https://api.spotify.com/v1/tracks/4mZpHYUrOvvmXCoyLLF7s7,https://api.spotify.com/v1/audio-analysis/4mZpHYUrOvvmXCoyLLF7s7,1
0.64,0.822,9,-4.954,1,0.041,0.42,0.000435,0.144,0.395,141.054,199773,4,audio_features,4QoZGQ8woaho94v629kVl1,spotify:track:4QoZGQ8woaho94v629kVl1,https://api.spotify.com/v1/tracks/4QoZGQ8woaho94v629kVl1,https://api.spotify.com/v1/audio-analysis/4QoZGQ8woaho94v629kVl1,9
0.3,0.211,5,-20.374,0,0.0535,0.953,0.000635,0.33,0.144,108.923,662000,4,audio_features,7f5kXRtDi3TiQ0mQE5OyxM,spotify:track:7f5kXRtDi3TiQ0mQE5OyxM,https://api.spotify.com/v1/tracks/7f5kXRtDi3TiQ0mQE5OyxM,https://api.spotify.com/v1/audio-analysis/7f5kXRtDi3TiQ0mQE5OyxM,4
0.657,0.513,10,-8.514,1,0.024,0.199,0.0,0.0994,0.56,101.815,235760,4,audio_features,4RtDZMumlKxsN7IL3AJPUx,spotify:track:4RtDZMumlKxsN7IL3AJPUx,https://api.spotify.com/v1/tracks/4RtDZMumlKxsN7IL3AJPUx,https://api.spotify.com/v1/audio-analysis/4RtDZMumlKxsN7IL3AJPUx,3
0.555,0.86,3,-5.93,0,0.0795,0.000791,0.0011,0.362,0.963,75.969,42721,4,audio_features,7ePR1sCX5GUfmRnPPCzrYk,spotify:track:7ePR1sCX5GUfmRnPPCzrYk,https://api.spotify.com/v1/tracks/7ePR1sCX5GUfmRnPPCzrYk,https://api.spotify.com/v1/audio-analysis/7ePR1sCX5GUfmRnPPCzrYk,1
0.596,0.688,9,-6.367,0,0.0345,0.196,0.0,0.121,0.817,172.837,204867,4,audio_features,3R7fjB38qajI6JR69y5k4e,spotify:track:3R7fjB38qajI6JR69y5k4e,https://api.spotify.com/v1/tracks/3R7fjB38qajI6JR69y5k4e,https://api.spotify.com/v1/audio-analysis/3R7fjB38qajI6JR69y5k4e,1
0.517,0.837,9,-4.284,1,0.0355,0.208,0.179,0.351,0.645,127.364,259920,4,audio_features,6RhwbCG7zvThcR514lqUKV,spotify:track:6RhwbCG7zvThcR514lqUKV,https://api.spotify.com/v1/tracks/6RhwbCG7zvThcR514lqUKV,https://api.spotify.com/v1/audio-analysis/6RhwbCG7zvThcR514lqUKV,3
0.192,0.282,2,-16.063,0,0.0366,0.956,0.96,0.109,0.141,94.277,1108053,1,audio_features,1riIi7QHl0ALuLGGItsExf,spotify:track:1riIi7QHl0ALuLGGItsExf,https://api.spotify.com/v1/tracks/1riIi7QHl0ALuLGGItsExf,https://api.spotify.com/v1/audio-analysis/1riIi7QHl0ALuLGGItsExf,5
0.307,0.882,7,-4.233,1,0.108,0.00606,0.0,0.0896,0.713,105.714,145827,4,audio_features,2vUEoESAbFV2DpMfBxvbrf,spotify:track:2vUEoESAbFV2DpMfBxvbrf,https://api.spotify.com/v1/tracks/2vUEoESAbFV2DpMfBxvbrf,https://api.spotify.com/v1/audio-analysis/2vUEoESAbFV2DpMfBxvbrf,3
0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491,193107,4,audio_features,4urxRqBRiaH0i20OKBsgxc,spotify:track:4urxRqBRiaH0i20OKBsgxc,https://api.spotify.com/v1/tracks/4urxRqBRiaH0i20OKBsgxc,https://api.spotify.com/v1/audio-analysis/4urxRqBRiaH0i20OKBsgxc,3
0.403,0.152,11,-22.514,0,0.0391,0.992,0.881,0.105,0.194,73.249,292573,4,audio_features,5018fGd3iq41kIF085x09K,spotify:track:5018fGd3iq41kIF085x09K,https://api.spotify.com/v1/tracks/5018fGd3iq41kIF085x09K,https://api.spotify.com/v1/audio-analysis/5018fGd3iq41kIF085x09K,4
0.41,0.959,9,-4.563,1,0.0869,0.000324,0.0,0.0766,0.83,193.155,171600,4,audio_features,2ydUT1pFhuLDnouelIv4WH,spotify:track:2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/tracks/2ydUT1pFhuLDnouelIv4WH,https://api.spotify.com/v1/audio-analysis/2ydUT1pFhuLDnouelIv4WH,9
0.157,0.922,0,-6.494,1,0.086,2.99e-06,0.575,0.273,0.163,101.964,179813,4,audio_features,036xR1iWc38PTkNtjb3U5L,spotify:track:036xR1iWc38PTkNtjb3U5L,https://api.spotify.com/v1/tracks/036xR1iWc38PTkNtjb3U5L,https://api.spotify.com/v1/audio-analysis/036xR1iWc38PTkNtjb3U5L,7
0.562,0.664,1,-5.947,1,0.0309,0.694,0.0,0.161,0.364,113.608,164267,4,audio_features,4y4JHxHIClzed1ng8nIwYy,spotify:track:4y4JHxHIClzed1ng8nIwYy,https://api.spotify.com/v1/tracks/4y4JHxHIClzed1ng8nIwYy,https://api.spotify.com/v1/audio-analysis/4y4JHxHIClzed1ng8nIwYy,8
0.325,0.124,10,-25.141,1,0.0356,0.953,0.918,0.079,0.387,179.32,128560,4,audio_features,3g0PyWe3z0BZ79Uwk321Bx,spotify:track:3g0PyWe3z0BZ79Uwk321Bx,https://api.spotify.com/v1/tracks/3g0PyWe3z0BZ79Uwk321Bx,https://api.spotify.com/v1/audio-analysis/3g0PyWe3z0BZ79Uwk321Bx,4
0.627,0.549,7,-8.506,1,0.0325,0.00213,0.868,0.367,0.433,122.214,166653,4,audio_features,3aTrHHQTO8UAmqMsEcErEV,spotify:track:3aTrHHQTO8UAmqMsEcErEV,https://api.spotify.com/v1/tracks/3aTrHHQTO8UAmqMsEcErEV,https://api.spotify.com/v1/audio-analysis/3aTrHHQTO8UAmqMsEcErEV,7
0.398,0.54,3,-9.31,1,0.0276,0.0118,0.0,0.0684,0.447,177.168,201173,4,audio_features,3EhEA0wiWPhqfjbaSHIxan,spotify:track:3EhEA0wiWPhqfjbaSHIxan,https://api.spotify.com/v1/tracks/3EhEA0wiWPhqfjbaSHIxan,https://api.spotify.com/v1/audio-analysis/3EhEA0wiWPhqfjbaSHIxan,9
0.548,0.623,4,-7.923,0,0.0933,0.824,0.811,0.207,0.746,155.432,1099333,4,audio_features,6ok3dG1JTwFEVFiLyOVxhT,spotify:track:6ok3dG1JTwFEVFiLyOVxhT,https://api.spotify.com/v1/tracks/6ok3dG1JTwFEVFiLyOVxhT,https://api.spotify.com/v1/audio-analysis/6ok3dG1JTwFEVFiLyOVxhT,5
0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,253400,4,audio_features,1IYaMVfidzSfvCUZYXhsU1,spotify:track:1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/tracks/1IYaMVfidzSfvCUZYXhsU1,https://api.spotify.com/v1/audio-analysis/1IYaMVfidzSfvCUZYXhsU1,2
0.803,0.83,10,-4.636,0,0.0356,0.0144,0.0,0.103,0.935,111.033,166053,4,audio_features,5TjwiYZVMHVrGvRzbeCaV7,spotify:track:5TjwiYZVMHVrGvRzbeCaV7,https://api.spotify.com/v1/tracks/5TjwiYZVMHVrGvRzbeCaV7,https://api.spotify.com/v1/audio-analysis/5TjwiYZVMHVrGvRzbeCaV7,1
0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,4,audio_features,5Mmk2ii6laakqfeCT7OnVD,spotify:track:5Mmk2ii6laakqfeCT7OnVD,https://api.spotify.com/v1/tracks/5Mmk2ii6laakqfeCT7OnVD,https://api.spotify.com/v1/audio-analysis/5Mmk2ii6laakqfeCT7OnVD,3
0.337,0.0312,5,-29.296,0,0.0488,0.975,0.182,0.257,0.296,173.132,114920,3,audio_features,6soONSnPvVf2XhMA1Uua8D,spotify:track:6soONSnPvVf2XhMA1Uua8D,https://api.spotify.com/v1/tracks/6soONSnPvVf2XhMA1Uua8D,https://api.spotify.com/v1/audio-analysis/6soONSnPvVf2XhMA1Uua8D,4
0.517,0.89,1,-4.763,1,0.0353,0.00243,5.23e-06,0.0623,0.699,155.049,215867,4,audio_features,4Ike4WOxndRJgYT5Roipug,spotify:track:4Ike4WOxndRJgYT5Roipug,https://api.spotify.com/v1/tracks/4Ike4WOxndRJgYT5Roipug,https://api.spotify.com/v1/audio-analysis/4Ike4WOxndRJgYT5Roipug,9
0.281,0.957,5,-5.564,1,0.222,0.012,0.523,0.383,0.59,84.642,131440,4,audio_features,1BHidE4WE25vMRRXWvIBaU,spotify:track:1BHidE4WE25vMRRXWvIBaU,https://api.spotify.com/v1/tracks/1BHidE4WE25vMRRXWvIBaU,https://api.spotify.com/v1/audio-analysis/1BHidE4WE25vMRRXWvIBaU,7
0.618,0.969,11,-6.039,0,0.0413,0.0231,1.27e-06,0.316,0.19,128.964,231133,4,audio_features,6ZpEmh8WAxGsr1KYpiFEZb,spotify:track:6ZpEmh8WAxGsr1KYpiFEZb,https://api.spotify.com/v1/tracks/6ZpEmh8WAxGsr1KYpiFEZb,https://api.spotify.com/v1/audio-analysis/6ZpEmh8WAxGsr1KYpiFEZb,1
0.406,0.6,7,-4.157,1,0.0298,0.132,0.0,0.15,0.205,149.987,238640,4,audio_features,4gJxLdiZXkKiSbvpFHNu8n,spotify:track:4gJxLdiZXkKiSbvpFHNu8n,https://api.spotify.com/v1/tracks/4gJxLdiZXkKiSbvpFHNu8n,https://api.spotify.com/v1/audio-analysis/4gJxLdiZXkKiSbvpFHNu8n,9
0.237,0.955,0,-4.334,1,0.0997,0.000138,0.989,0.247,0.452,78.898,223504,4,audio_features,4zI07TSDWg0lVjQGmfUtiM,spotify:track:4zI07TSDWg0lVjQGmfUtiM,https://api.spotify.com/v1/tracks/4zI07TSDWg0lVjQGmfUtiM,https://api.spotify.com/v1/audio-analysis/4zI07TSDWg0lVjQGmfUtiM,7
0.68,0.391,11,-11.754,0,0.032,0.509,0.186,0.122,0.137,122.007,216853,4,audio_features,5xkNgedTp6xrbqt5gdq6TE,spotify:track:5xkNgedTp6xrbqt5gdq6TE,https://api.spotify.com/v1/tracks/5xkNgedTp6xrbqt5gdq6TE,https://api.spotify.com/v1/audio-analysis/5xkNgedTp6xrbqt5gdq6TE,8
0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680,4,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,3
0.177,0.963,9,-10.467,1,0.124,3.03e-06,0.843,0.322,0.038,115.56,248440,4,audio_features,7DkxyVmmTtZxxUJHLNbrTt,spotify:track:7DkxyVmmTtZxxUJHLNbrTt,https://api.spotify.com/v1/tracks/7DkxyVmmTtZxxUJHLNbrTt,https://api.spotify.com/v1/audio-analysis/7DkxyVmmTtZxxUJHLNbrTt,7
0.827,0.783,9,-3.918,0,0.0869,0.0692,0.0,0.628,0.832,117.933,233907,4,audio_features,59xpdlaIK1l5hiYP1KsBxK,spotify:track:59xpdlaIK1l5hiYP1KsBxK,https://api.spotify.com/v1/tracks/59xpdlaIK1l5hiYP1KsBxK,https://api.spotify.com/v1/audio-analysis/59xpdlaIK1l5hiYP1KsBxK,2
0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,198267,4,audio_features,23oxJmDc1V9uLUSmN2LIvx,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,1
0.492,0.641,0,-5.296,1,0.0448,0.459,0.0,0.0809,0.235,76.07,242093,4,audio_features,2DWO9x9rhszjJsabuPqp8P,spotify:track:2DWO9x9rhszjJsabuPqp8P,https://api.spotify.com/v1/tracks/2DWO9x9rhszjJsabuPqp8P,https://api.spotify.com/v1/audio-analysis/2DWO9x9rhszjJsabuPqp8P,8
0.56,0.0519,8,-22.616,1,0.0423,0.99,0.905,0.117,0.182,132.691,260653,4,audio_features,40BHvbyw4UeadzkzaVpcbD,spotify:track:40BHvbyw4UeadzkzaVpcbD,https://api.spotify.com/v1/tracks/40BHvbyw4UeadzkzaVpcbD,https://api.spotify.com/v1/audio-analysis/40BHvbyw4UeadzkzaVpcbD,4
0.492,0.985,11,-6.433,1,0.0459,0.00014,0.978,0.0441,0.373,144.992,207893,4,audio_features,4i8gRlyUiLo1PnuSVFpWN3,spotify:track:4i8gRlyUiLo1PnuSVFpWN3,https://api.spotify.com/v1/tracks/4i8gRlyUiLo1PnuSVFpWN3,https://api.spotify.com/v1/audio-analysis/4i8gRlyUiLo1PnuSVFpWN3,7
0.626,0.916,5,-4.801,1,0.0505,0.0117,0.0407,0.0654,0.383,127.001,242947,4,audio_features,5jjA4fumbxJ6fJO5fLdPco,spotify:track:5jjA4fumbxJ6fJO5fLdPco,https://api.spotify.com/v1/tracks/5jjA4fumbxJ6fJO5fLdPco,https://api.spotify.com/v1/audio-analysis/5jjA4fumbxJ6fJO5fLdPco,3
0.755,0.713,11,-4.753,0,0.15,0.151,0.0,0.269,0.741,151.047,206093,5,audio_features,2gvdJrKDUwtpqwDkTjqIR5,spotify:track:2gvdJrKDUwtpqwDkTjqIR5,https://api.spotify.com/v1/tracks/2gvdJrKDUwtpqwDkTjqIR5,https://api.spotify.com/v1/audio-analysis/2gvdJrKDUwtpqwDkTjqIR5,1
0.555,0.692,9,-4.767,1,0.0277,0.0864,3.25e-05,0.232,0.313,88.995,222360,4,audio_features,5rWIO1uP0GwAoU45RTBJ2F,spotify:track:5rWIO1uP0GwAoU45RTBJ2F,https://api.spotify.com/v1/tracks/5rWIO1uP0GwAoU45RTBJ2F,https://api.spotify.com/v1/audio-analysis/5rWIO1uP0GwAoU45RTBJ2F,3
0.722,0.564,0,-7.476,0,0.0668,0.0162,0.176,0.351,0.553,136.039,287187,4,audio_features,6XIiqQp6A0gzaIEaDszkZX,spotify:track:6XIiqQp6A0gzaIEaDszkZX,https://api.spotify.com/v1/tracks/6XIiqQp6A0gzaIEaDszkZX,https://api.spotify.com/v1/audio-analysis/6XIiqQp6A0gzaIEaDszkZX,1
0.8,0.867,5,-4.001,0,0.133,0.165,0.000352,0.114,0.926,90.53,264733,4,audio_features,5GDzpCJAhKjfzMEiXpYdhl,spotify:track:5GDzpCJAhKjfzMEiXpYdhl,https://api.spotify.com/v1/tracks/5GDzpCJAhKjfzMEiXpYdhl,https://api.spotify.com/v1/audio-analysis/5GDzpCJAhKjfzMEiXpYdhl,1
0.672,0.809,5,-6.234,0,0.0999,0.0406,0.0,0.38,0.754,78.983,230800,4,audio_features,4pkyUUoPFqsZHtWe6nkEG0,spotify:track:4pkyUUoPFqsZHtWe6nkEG0,https://api.spotify.com/v1/tracks/4pkyUUoPFqsZHtWe6nkEG0,https://api.spotify.com/v1/audio-analysis/4pkyUUoPFqsZHtWe6nkEG0,1
0.653,0.76,7,-3.774,1,0.0284,0.0533,0.0,0.505,0.59,91.845,206147,4,audio_features,2f44w3kcYPm9NEVXmbCoTI,spotify:track:2f44w3kcYPm9NEVXmbCoTI,https://api.spotify.com/v1/tracks/2f44w3kcYPm9NEVXmbCoTI,https://api.spotify.com/v1/audio-analysis/2f44w3kcYPm9NEVXmbCoTI,2
0.36,0.984,7,-3.511,1,0.155,0.0027,0.0,0.105,0.231,97.76,139733,4,audio_features,0u3pwAtW4hbDc0TNvCcN0A,spotify:track:0u3pwAtW4hbDc0TNvCcN0A,https://api.spotify.com/v1/tracks/0u3pwAtW4hbDc0TNvCcN0A,https://api.spotify.com/v1/audio-analysis/0u3pwAtW4hbDc0TNvCcN0A,9
0.24,0.917,9,-8.708,1,0.0595,2.86e-05,0.826,0.592,0.496,93.76,175693,4,audio_features,5utSZ0qbibLj0kZXyTWdmd,spotify:track:5utSZ0qbibLj0kZXyTWdmd,https://api.spotify.com/v1/tracks/5utSZ0qbibLj0kZXyTWdmd,https://api.spotify.com/v1/audio-analysis/5utSZ0qbibLj0kZXyTWdmd,7
0.384,0.54,7,-10.939,0,0.0615,0.682,0.00771,0.832,0.394,95.095,278067,1,audio_features,7kTwu8VyuGjyuY2cSuP4tA,spotify:track:7kTwu8VyuGjyuY2cSuP4tA,https://api.spotify.com/v1/tracks/7kTwu8VyuGjyuY2cSuP4tA,https://api.spotify.com/v1/audio-analysis/7kTwu8VyuGjyuY2cSuP4tA,6
0.722,0.882,0,-8.279,1,0.0524,0.0063,0.893,0.0521,0.797,139.984,454787,4,audio_features,4oZOT81AyD9liG66LAEcom,spotify:track:4oZOT81AyD9liG66LAEcom,https://api.spotify.com/v1/tracks/4oZOT81AyD9liG66LAEcom,https://api.spotify.com/v1/audio-analysis/4oZOT81AyD9liG66LAEcom,7
0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,243160,4,audio_features,01CnYyPXMFRzOFVQBU8WMb,spotify:track:01CnYyPXMFRzOFVQBU8WMb,https://api.spotify.com/v1/tracks/01CnYyPXMFRzOFVQBU8WMb,https://api.spotify.com/v1/audio-analysis/01CnYyPXMFRzOFVQBU8WMb,3
0.569,0.675,1,-9.815,0,0.0405,0.00178,0.938,0.159,0.213,160.0,392641,4,audio_features,5YQRdNi0l6LZ9M9enUMS0t,spotify:track:5YQRdNi0l6LZ9M9enUMS0t,https://api.spotify.com/v1/tracks/5YQRdNi0l6LZ9M9enUMS0t,https://api.spotify.com/v1/audio-analysis/5YQRdNi0l6LZ9M9enUMS0t,7
0.222,0.991,0,-3.066,1,0.149,7.38e-06,0.00383,0.484,0.266,105.746,244227,4,audio_features,3sDsxzfqhSTqP6X44pGGKa,spotify:track:3sDsxzfqhSTqP6X44pGGKa,https://api.spotify.com/v1/tracks/3sDsxzfqhSTqP6X44pGGKa,https://api.spotify.com/v1/audio-analysis/3sDsxzfqhSTqP6X44pGGKa,2
0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,246427,4,audio_features,5yaCquc7koPqtgj7v0lwHX,spotify:track:5yaCquc7koPqtgj7v0lwHX,https://api.spotify.com/v1/tracks/5yaCquc7koPqtgj7v0lwHX,https://api.spotify.com/v1/audio-analysis/5yaCquc7koPqtgj7v0lwHX,1
0.265,0.987,9,-4.678,1,0.0511,9.45e-05,0.0813,0.674,0.275,94.034,178093,4,audio_features,0zW3hdxICFIQGFR90gqfRR,spotify:track:0zW3hdxICFIQGFR90gqfRR,https://api.spotify.com/v1/tracks/0zW3hdxICFIQGFR90gqfRR,https://api.spotify.com/v1/audio-analysis/0zW3hdxICFIQGFR90gqfRR,2
0.621,0.823,0,-3.96,1,0.029,0.268,2.64e-05,0.114,0.592,115.012,246520,4,audio_features,0YwGvkp66ceMzXZDkM62YF,spotify:track:0YwGvkp66ceMzXZDkM62YF,https://api.spotify.com/v1/tracks/0YwGvkp66ceMzXZDkM62YF,https://api.spotify.com/v1/audio-analysis/0YwGvkp66ceMzXZDkM62YF,3
0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,260827,4,audio_features,0r8iDf65NHgFgZOGLwj5r8,spotify:track:0r8iDf65NHgFgZOGLwj5r8,https://api.spotify.com/v1/tracks/0r8iDf65NHgFgZOGLwj5r8,https://api.spotify.com/v1/audio-analysis/0r8iDf65NHgFgZOGLwj5r8,1
0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.0,175093,4,audio_features,2VEsmoek0sol9MnJFyoG9e,spotify:track:2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/tracks/2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/audio-analysis/2VEsmoek0sol9MnJFyoG9e,3
0.512,0.958,7,-3.979,1,0.16,0.00317,0.0403,0.295,0.39,97.715,217493,4,audio_features,2jOdqw7a9uV1s256FXXR4W,spotify:track:2jOdqw7a9uV1s256FXXR4W,https://api.spotify.com/v1/tracks/2jOdqw7a9uV1s256FXXR4W,https://api.spotify.com/v1/audio-analysis/2jOdqw7a9uV1s256FXXR4W,3
0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,363800,4,audio_features,2O2mr2gzBRtKGRiswqRyiN,spotify:track:2O2mr2gzBRtKGRiswqRyiN,https://api.spotify.com/v1/tracks/2O2mr2gzBRtKGRiswqRyiN,https://api.spotify.com/v1/audio-analysis/2O2mr2gzBRtKGRiswqRyiN,3
0.667,0.684,6,-8.005,1,0.031,0.283,0.0,0.147,0.899,140.704,210667,4,audio_features,630TIL2bWuseStelIhFT6L,spotify:track:630TIL2bWuseStelIhFT6L,https://api.spotify.com/v1/tracks/630TIL2bWuseStelIhFT6L,https://api.spotify.com/v1/audio-analysis/630TIL2bWuseStelIhFT6L,3
